Title,Translation,Color,Duration,Speaker,Nextsubtitle,Delaytonextsubtitle,Style
NETMESSAGE:USE THE AIRSHIP TO ESCAPE...\n(IF YOU MANAGE TO GET IT WORKING),使用飞艇逃脱...\n（如果你能设法让它工作）,,,,,,
NETMESSAGE:...OR ESCAPE BY FOOT!,...或者步行逃脱！,,,,,,
NETMESSAGE:BOTH WAYS LEAD TO THE SAME PLACE!,两条路都通向同一个地方！,,,,,,
NETMESSAGE:THERE SHOULD BE A WAY TO TURN OFF THAT COUNTDOWN...,应该有个办法关掉那个倒计时...,,,,,,
NETMESSAGE:SNIPER RIFLE NOW GIVEN AT SPAWN!,现在出生点提供狙击步枪！,,,,,,
NETMESSAGE:M249 NOW GIVEN AT SPAWN!,现在出生点提供M249！,,,,,,
NETMESSAGE:COUNTDOWN DEACTIVATED.,倒计时已解除。,,,,,,
NETMESSAGE:LONG-JUMP MODULE NOW GIVEN AT SPAWN!,现在出生点提供长跳模块！,,,,,,
NETMESSAGE:YOU ARE MISSING SOME MAP FILES.\nDOWNLOAD THE MAP FROM SCMAPDB.COM,你缺少一些地图文件。\n请从SCMAPDB.COM下载地图。,,,,,,
NETMESSAGE:REINFORCEMENTS CANNOT LAND UNTIL YOU DESTROY THE HELICOPTERS!,在摧毁直升机之前，增援无法着陆！,,,,,,
NETMESSAGE:YOU RECOVERED THE CRYSTAL!\nNOW BRING DOWN THOSE CHOPPERS!,你找到了水晶！\n现在击落那些直升机！,,,,,,
NETMESSAGE:ALL YOUR TEAM MUST GO UNDER THE OSPREY FOR EVAC!,你的所有队员必须进入鱼鹰直升机下方等待撤离！,,,,,,
