Title,Translation,Color,Duration,Speaker,Nextsubtitle,Delaytonextsubtitle,Style
"NETMESSAGE:HECU Alpha team leader: Halfway through level 3, lots of civilian resistance. Target has not been acquired.\nHECU Radio: Uh, control be advised, we've got reports on Freeman in this sector.",HECU阿尔法小队队长：已穿过3层，遇到大量平民抵抗。目标尚未捕获。\nHECU无线电：呃，控制中心请注意，我们收到了本区域有弗里曼的报告。,,,,,,
"NETMESSAGE:HECU Alpha team support:\nSquad, we've got hostiles!",HECU阿尔法小队支援：\n小队，发现敌人！,,,,,,
"NETMESSAGE:HECU Alpha team leader: I don't know who they are, they've got lots of guns, that's what they've got.\nListen, just send someone. Why can't we just destroy the equipment?\nHECU Radio: Comms equipment is VIP, don't be stupid.",HECU阿尔法小队队长：我不知道他们是谁，他们有很多枪，这就是他们有的。\n听着，派个人来。为什么不直接毁掉设备？\nHECU无线电：通讯设备是重要人物，别犯傻。,,,,,,
"NETMESSAGE:Captain Black:\nMy access code should open this. Here, let me get that for you.",布莱克上尉：\n我的通行码应该能打开这个。来，我帮你开。,,,,,,
"NETMESSAGE:Captain Black:\nFrom this room we can monitor transmissions, check up on the transit lines,\nopen and close all the security gates at the hub, heck even track HEV suit movement.",布莱克上尉：\n在这个房间里我们可以监控传输，查看交通线路，\n打开和关闭枢纽的所有安全门，甚至追踪HEV服的运动。,,,,,,
"NETMESSAGE:See, here are the signals from doctor Cross and doctor Green,\nand there's another signal over there, must be that Freeman guy.",看，这是克罗斯博士和格林博士的信号，\n那边还有一个信号，一定是那个叫弗里曼的家伙。,,,,,,
"NETMESSAGE:Wait, your signals are missing, you must not be in the system!\n...So, should I ask who you guys are?",等等，你们的信号不见了，你们一定不在系统里！\n……那么，我该问问你们是谁吗？,,,,,,
NETMESSAGE:Dr. Joe:\nWho are you?,乔博士：\n你是谁？,,,,,,
NETMESSAGE:Dr. Joe:\nI'm saved!,乔博士：\n我得救了！,,,,,,
NETMESSAGE:Sven Viking (comms):\nIt's a laser comms device. And we can now use it to speak with anyone in the facility.,斯文·维京（通讯）：\n这是一个激光通讯设备。现在我们可以用它和设施里的任何人通话。,,,,,,
"NETMESSAGE:Sven Viking (comms):\nThere's no time to explain. Commandos, you better listen to this.",斯文·维京（通讯）：\n没时间解释了。突击队员，你们最好听听这个。,,,,,,
"NETMESSAGE:Lambda team (comms):\n...can anyone read me? I say again, this is Lambda Labs, can anyone read me?",拉姆达小组（通讯）：\n……有人能听到我吗？重复，这里是拉姆达实验室，有人能听到我吗？,,,,,,
"NETMESSAGE:Sven Viking (comms):\nThis is the Sven Co-op Institute receiving you loud and clear, we are the ones\nworking against the military forces and executing rescue operations.\nWe gather you must already know of this by now.",斯文·维京（通讯）：\n这里是斯文合作研究所，接收良好，我们正在\n对抗军事力量并执行救援行动。\n我们猜想你们应该已经知道这事了。,,,,,,
"NETMESSAGE:Lambda team (comms):\nAhh, it's good to hear your voice, we have been trying to contact the Central Security Station for quite some time.",拉姆达小组（通讯）：\n啊，听到你的声音真好，我们试图联系中央安全站已经好一阵子了。,,,,,,
NETMESSAGE:Sven Viking (comms):\nWe know. We have tapped into the station's comms to reach you.\nWhat is the situation over there?,斯文·维京（通讯）：\n我们知道。我们侵入了车站的通讯系统来联系你们。\n那边情况如何？,,,,,,
"NETMESSAGE:Lambda team (comms):\nWe are trying to stop the alien influx but something is preventing us from\ndoing so, some sort of energy directed from the other side seems to be\nholding the dimensional breach open by force! ",拉姆达小组（通讯）：\n我们正试图阻止外星生物涌入，但有什么东西阻止了我们，\n某种从另一边定向传来的能量似乎在强行维持着维度裂隙！,,,,,,
"NETMESSAGE:Sven Viking (comms):\nThis is bad. What seems to be the problem now? ",斯文·维京（通讯）：\n这很糟糕。现在问题出在哪？,,,,,,
"NETMESSAGE:Lambda team (comms):\nOur sensors are too close to the anomaly to give us clean readings on the rift, we must use the Omega Satellite!",拉姆达小组（通讯）：\n我们的传感器离异常点太近，无法获得裂隙的清晰读数，我们必须使用欧米茄卫星！,,,,,,
"NETMESSAGE:Sven Viking (comms):\nWe have been briefed on this by some of your fellow co-workers. We know there is a\nplan to close the breach involving a satellite launch. Our men already took care of aligning the\ntransmitter dome and sending the all-clear signal but the signal never went through. ",斯文·维京（通讯）：\n你们的一些同事已经向我们简要介绍了情况。我们知道有一个\n计划涉及卫星发射来关闭裂隙。我们的人已经负责对准了\n发射圆顶并发送了清场信号，但信号从未通过。,,,,,,
NETMESSAGE:Lambda team (comms):\nWe tried to launch the delivery rocket but those soldiers seemed to have shut down the launch sequence!,拉姆达小组（通讯）：\n我们试图发射运载火箭，但那些士兵似乎关闭了发射序列！,,,,,,
"NETMESSAGE:Sven Viking (comms):\nIndeed. Our team took care of part of the problem but the shutdown is still in effect.\nThat's why we are counting on one of your scientists, Gordon Freeman, to launch the\nsatellite manually at any moment, since we have our hands full with the military right now.",斯文·维京（通讯）：\n确实。我们的小队解决了部分问题，但关闭状态仍然有效。\n这就是为什么我们指望你们的一位科学家，戈登·弗里曼，\n随时手动发射卫星，因为我们目前正忙于应对军方。,,,,,,
NETMESSAGE:We have to stop them from using the facilities missiles to shoot down your satellite.,我们必须阻止他们用基地的导弹击落你们的卫星。,,,,,,
"NETMESSAGE:Sven Viking (comms):\nThe transmitter is in place, and we have word from your people at Gamma Labs that they\nare going to send the signal again. But you mean there is another failsafe to bypass the lockdown?\nIf it is anything like our systems then we will need a high security code and a place for input.",斯文·维京（通讯）：\n发射器已就位，我们从伽马实验室的人员那里得知他们\n将再次发送信号。但你的意思是还有另一个绕过锁定的备用方案？\n如果跟我们的系统类似，那我们需要一个高安全等级的密码和一个输入地点。,,,,,,
"NETMESSAGE:Lambda team (comms):\nWe don't have access either to the code or the Air Traffic Systems but we\nbelieve the code should be in the high security file room quite close to where you are,\nand the Air Control Computer is at the airfield directly over the central transit hub.",拉姆达小组（通讯）：\n我们既没有密码也没有空中交通系统的权限，但\n我们认为密码应该在离你们不远的高安全档案室里，\n而空中管制计算机就在中央交通枢纽正上方的机场。,,,,,,
NETMESSAGE:Sven Viking (comms):\nThen we will need to retrieve the security code and use the air control computer to\nupload them and unlock the systems so the all-clear signal can go through for the launch to take place.\nAll of this before the people at Gamma Labs are ready to begin the reversal experiment.,斯文·维京（通讯）：\n那么我们需要取回安全密码，并使用空中管制计算机\n上传密码以解锁系统，这样清场信号才能通过，发射才能进行。\n这一切必须在伽马实验室的人员准备好开始逆转实验之前完成。,,,,,,
"NETMESSAGE:Sven Viking (comms):\nWe will have our best team on it ASAP, you have our word. Though they will need transportation,\nwe will discuss this with you later. We are sending you the codes to our secure channel so we\ncan communicate without the Central Security Station. Stay on-line.",斯文·维京（通讯）：\n我们会尽快派我们最好的小队去处理，我们保证。不过他们需要交通工具，\n我们稍后会跟你们讨论。我们正在向你们发送我们安全通道的代码，这样\n我们就可以在不经过中央安全站的情况下通讯。保持在线。,,,,,,
"NETMESSAGE:Lambda team (comms):\nThank you, we have much work to do here, but we will keep in touch!",拉姆达小组（通讯）：\n谢谢，我们这里还有很多工作要做，但我们会保持联系！,,,,,,
NETMESSAGE:Sven Viking (comms):\nLet's just hope that Gordon Freeman and the people at Gamma Labs can do their part.,斯文·维京（通讯）：\n只能希望戈登·弗里曼和伽马实验室的人能尽到他们的职责了。,,,,,,
"NETMESSAGE:Dr. Joe:\nOh dear, you've come just in time, but it may be too late for Gordon. Military forces are\ntracking his position with some success. Maybe you could destroy these tracking devices\nbefore Gordon finds himself in the wrong hands, he's our only hope!",乔博士：\n哦天哪，你们来得正是时候，但对戈登来说可能太晚了。军方正在\n成功追踪他的位置。也许你们可以摧毁这些追踪装置，\n免得戈登落入敌手，他是我们唯一的希望！,,,,,,
"NETMESSAGE:Sven Viking (comms):\nThat is the current objective of our team. They must stop the military from listening and\ntracking, as well as deactivating the missiles system. First we get rid of the listening\nand tracking part. But destroying each individual tracking device won't work... unless...",斯文·维京（通讯）：\n这就是我们小队当前的目标。他们必须阻止军方监听和\n追踪，同时停用导弹系统。首先我们要解决监听\n和追踪的部分。但摧毁每一个单独的追踪装置是行不通的……除非……,,,,,,
"NETMESSAGE:Commandos, overcharge the laser comms.",突击队员，给激光通讯设备过载充能。,,,,,,
NETMESSAGE:Captain Black:\nWait what do you mean overcharge!?,布莱克上尉：\n等等，过载充能是什么意思？！,,,,,,
"NETMESSAGE:Lambda team (comms):\nI know, we are hoping that Gordon Freeman can accomplish\nthe launch, but he can't launch it after an emergency shutdown, unless the all-clear signal\nis uploaded to the Black Mesa Air Traffic Systems!",拉姆达小组（通讯）：\n我知道，我们指望戈登·弗里曼能完成\n发射，但在紧急关闭后他无法发射，除非清场信号\n被上传到黑山空中交通系统！,,,,,,
NETMESSAGE:Sven Viking (radio):\nYou've almost reached the launch ramps now.\nThis system below them is used for transporting the rockets.,斯文·维京（无线电）：\n你几乎已经到达发射坡道了。\n它们下面的这个系统用于运输火箭。,,,,,,
"NETMESSAGE:Koelzk:\nFinally, we've been pinned down here for too long. Those robots just kept coming.\nDidn't want to give up this position, but now that you're here I can call a med-evac.",科尔兹克：\n终于，我们被困在这里太久了。那些机器人一直涌来。\n本来不想放弃这个位置，但现在你来了，我可以呼叫医疗撤离了。,,,,,,
"NETMESSAGE:Koelzk (radio):\nHQ, requesting med-evac to our position.",科尔兹克（无线电）：\n总部，请求在我们位置进行医疗撤离。,,,,,,
NETMESSAGE:Koelzk:\nKick their asses Sven Co-op team!,科尔兹克：\n揍扁他们，斯文合作小队！,,,,,,
"NETMESSAGE:Sven Viking (radio):\nCopy that, sending a med-evac. ETA 10 minutes.",斯文·维京（无线电）：\n收到，正在派遣医疗撤离。预计10分钟到达。,,,,,,
NETMESSAGE:IMPULSE 100,脉冲100,,,,,,
