Title,Translation,Color,Duration,Speaker,Nextsubtitle,Delaytonextsubtitle,Style
NETMESSAGE:kobetsu ni taositemo dameda! \n(There is  no use killing Individually !!),個別に倒してもだめだ！\n(逐个消灭是没有用的！！),,,,,,
NETMESSAGE:saishu security ga hatudou sitayouda \n(Last security system seems activated.),最終セキュリティが作動したようだ\n(最终安全系统似乎启动了。),,,,,,
NETMESSAGE:kaijo shiro!! \n(Disable it!!),解除しろ！！\n(解除它！！),,,,,,
NETMESSAGE:keihou ga kaijo sarenai.... \n(Alarm is not canceled...),警報が解除されない....\n(警报没有解除...),,,,,,
"NETMESSAGE:kounattara, kyoukou shudan da!! \n(Now, It must be done by force.)",こうなったら、強行手段だ！！\n(这样的话，只能用强硬手段了！！),,,,,,
NETMESSAGE:security system server wo subete hakai siro!! \n(Destroy all servers of security system!!),セキュリティシステムサーバーを全て破壊しろ！！\n(摧毁所有安全系统服务器！！),,,,,,
NETMESSAGE:1/3 destoryed.,1/3 已摧毁。,,,,,,
NETMESSAGE:2/3 destoryed.,2/3 已摧毁。,,,,,,
NETMESSAGE:3/3 destoryed.,3/3 已摧毁。,,,,,,
NETMESSAGE:Reset owners position!!,重置店主位置！！,,,,,,
NETMESSAGE:kinkyuu jitai da!! \n(We got a situation!!),緊急事態だ！！\n(紧急情况！！),,,,,,
NETMESSAGE:kou level keikai mode ga sadousita!! \n(High security system is activated!!),高レベル警戒モードが作動した！！\n(高级安全系统已启动！！),,,,,,
NETMESSAGE:senmetusiro!! \n(KILL THEM ALL!!),殲滅しろ！！\n(全部消灭！！),,,,,,
NETMESSAGE:pizza no tame ni!!! \n(FOR THE PIZZA!!!),ピザのために！！！\n(为了披萨！！！),,,,,,
"NETMESSAGE:yoshi, pizza wo todokeyou!!! \n(Well, Let's deliver the pizza!!)",よし、ピザを届けよう！！！\n(好了，我们去送披萨吧！！！),,,,,,
NETMESSAGE:onaka hetta naa... ra-men tabeyoukana...\n(I'm hungry... I've half a mind to eat noodle.),お腹減ったなあ...ラーメン食べようかな...\n(我饿了...有点想吃拉面...),,,,,,
"NETMESSAGE:un, tottemo oishii!! \n(Yeah, taste so good!!)",うん、とっても美味しい！！\n(嗯，太好吃了！！),,,,,,
"NETMESSAGE:pizza ya san mo 1tsu dou desuka? \n(Hey, would you like one piece?)",ピザ屋さんも一つどうですか？\n(嘿，你要来一块吗？),,,,,,
NETMESSAGE:sekkaku desuga enryo itashimasu. \n(Thank you sir. but we'll have to decline),せっかくですが遠慮いたします。\n(谢谢您的好意了，但是...),,,,,,
NETMESSAGE:shigoto ga mada arimasunode. \n(We've got work to do.),仕事がまだありますので。\n(我们还有工作要做。),,,,,,
NETMESSAGE:soudesuka.... \n(I see...),そうですか....\n(这样啊...),,,,,,
NETMESSAGE:oshigoto ganbatte kudasai. \n(Good luck with your work.),お仕事頑張ってください。\n(祝您工作顺利。),,,,,,
NETMESSAGE:arigatou gozaimasu!! mata yoroshiku onegaishimasu!! \n(Thank you sir!! please order again.),ありがとうございます！！またよろしくお願いします！！\n(谢谢！！今后也请多关照！！),,,,,,
"NETMESSAGE:yoshi, modoruzo!!! \n(Hey, let's go back!!)",よし、戻るぞ！！！\n(好，我们回去吧！！！),,,,,,
NETMESSAGE:ryoukai!! \n(Yes sir!!),了解！！\n(是，先生！！),,,,,,
NETMESSAGE:pizza no chuumon ha kanryou sita. \n(The order of the pizza has been completed.),ピザの注文は完了した。\n(披萨订单已经完成了。),,,,,,
"NETMESSAGE:daga, kore de subete owari deha nai!! \n(But, it's not all over.)",だが、これですべて終わりではない！！\n(但是，还没有结束！！),,,,,,
NETMESSAGE:tsugi no chuumon no junbi wo shinakuteha!! \n(We need to prepare for the next order.),次の注文の準備をしなくては！！\n(我们得为下一单做准备！！),,,,,,
"NETMESSAGE:mise ha itsu nandoki demo ooisogashi nano dakara... \n(Because, shop is very busy anytime ...)",店はいつ何時でも大忙しなのだから...\n(因为店里随时都很忙...),,,,,,
NETMESSAGE:... odenwa arigatou gozaimasu. \n(... Thank you for calling.),...お電話ありがとうございます。\n(...感谢您的来电。),,,,,,
"NETMESSAGE:hai, hai ... e-tto... \n(Yes, yes ... er ...)",はい、はい...えっと...\n(好的，好的...嗯...),,,,,,
"NETMESSAGE:kashikomari masita. arigatou gozaimasu. \n(Certainly, thank you sir.)",かしこまりました。ありがとうございます。\n(明白了，谢谢您。),,,,,,
"NETMESSAGE:........... OMG
",........... 天哪\n,,,,,,
NETMESSAGE:special pizza order ga mata haitta ..... \n(I've received the order for the special pizza again....),スペシャルピザオーダーがまた入った.....\n(我又收到了特制披萨的订单.....),,,,,,
